62.533692 [INFO ] PPSGEN count=57 interval_ns=999998464 dev_ns=-1536 phase_ns=-1897567 hwphase_ns=57584 trim_ppb=0 cfg=1 p_ns=3599 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
63.534057 [INFO ] PPSGEN count=58 interval_ns=999998736 dev_ns=-1264 phase_ns=-1496568 hwphase_ns=53744 trim_ppb=0 cfg=1 p_ns=3359 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
64.533708 [INFO ] PPSGEN count=59 interval_ns=999999008 dev_ns=-992 phase_ns=-2259566 hwphase_ns=50176 trim_ppb=0 cfg=1 p_ns=3136 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
65.533695 [INFO ] PPSGEN count=60 interval_ns=999999248 dev_ns=-752 phase_ns=-1895567 hwphase_ns=46848 trim_ppb=0 cfg=1 p_ns=2928 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
66.533696 [INFO ] PPSGEN count=61 interval_ns=999999456 dev_ns=-544 phase_ns=-1913567 hwphase_ns=43728 trim_ppb=0 cfg=1 p_ns=2733 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
67.533715 [INFO ] PPSGEN count=62 interval_ns=999999664 dev_ns=-336 phase_ns=-1916567 hwphase_ns=40816 trim_ppb=0 cfg=1 p_ns=2551 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
68.533704 [INFO ] PPSGEN count=63 interval_ns=999999872 dev_ns=-128 phase_ns=-1922567 hwphase_ns=38112 trim_ppb=0 cfg=1 p_ns=2382 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
69.533720 [INFO ] PPSGEN count=64 interval_ns=1000000048 dev_ns=48 phase_ns=-1918567 hwphase_ns=35584 trim_ppb=0 cfg=1 p_ns=2224 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
70.533720 [INFO ] PPSGEN count=65 interval_ns=1000000224 dev_ns=224 phase_ns=-1844568 hwphase_ns=33216 trim_ppb=0 cfg=1 p_ns=2076 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
71.533767 [INFO ] PPSGEN count=66 interval_ns=1000000368 dev_ns=368 phase_ns=-1760568 hwphase_ns=31024 trim_ppb=0 cfg=1 p_ns=1939 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
